,id,original_title,popularity,release_date,title,vote_average,vote_count
9062,36355,Flipper,8.646,1996-05-17,Flipper,5.5,255
9063,10075,Blood and Chocolate,9.334,2007-01-26,Blood and Chocolate,5.5,242
9064,806,The Omen,20.427,2006-06-06,The Omen,5.5,839
9065,613911,Bliss,17.469,2021-02-05,Bliss,5.5,479
9066,2335,Taxi 4,22.668,2007-02-10,Taxi 4,5.5,979
9067,89008,The Oranges,9.904,2011-09-09,The Oranges,5.5,438
9068,10885,Shutter,15.294,2008-03-21,Shutter,5.5,564
9069,2698,Evan Almighty,21.048,2007-06-09,Evan Almighty,5.5,3594
9070,434355,Taxi 5,13.372,2018-04-07,Taxi 5,5.5,850
9071,266639,Jem and the Holograms,6.609,2015-10-22,Jem and the Holograms,5.5,345
9072,73936,Retreat,8.789,2011-10-14,Retreat,5.5,241
9073,8080,Suspect Zero,6.881,2004-08-27,Suspect Zero,5.5,245
9074,434555,The Possession of Hannah Grace,37.752,2018-11-29,The Possession of Hannah Grace,5.5,1062
9075,332411,I Am Wrath,11.071,2016-04-14,I Am Wrath,5.5,544
9076,122857,Universal Soldier: Day of Reckoning,21.058,2012-10-04,Universal Soldier: Day of Reckoning,5.5,334
9077,101179,Truth or Dare,10.016,2012-08-05,Truth or Dare,5.5,283
9078,124470,Exists,15.078,2014-03-17,Exists,5.5,251
9079,385332,Terminal,16.279,2018-05-10,Terminal,5.5,640
9080,581644,The Misfits,82.072,2021-06-03,The Misfits,5.5,253
9081,291272,We Are Still Here,6.583,2015-06-05,We Are Still Here,5.5,400
9082,100042,Dumb and Dumber To,46.329,2014-11-12,Dumb and Dumber To,5.5,2679
9083,80035,The Watch,35.369,2012-07-26,The Watch,5.5,1959
9084,70074,Bullet to the Head,38.842,2013-01-31,Bullet to the Head,5.5,1036
9085,520720,Kim Possible,15.535,2019-02-15,Kim Possible,5.5,213
9086,399131,Dude,12.934,2018-04-20,Dude,5.5,708
9087,54054,One for the Money,9.863,2012-01-26,One for the Money,5.5,853
9088,9022,All the Boys Love Mandy Lane,12.098,2006-09-09,All the Boys Love Mandy Lane,5.5,520
9089,86331,Q,83.949,2011-10-06,Desire,5.5,467
9090,134366,Grave Encounters 2,18.67,2012-10-12,Grave Encounters 2,5.5,727
9091,469721,The Cured,14.836,2017-11-24,The Cured,5.5,295
9092,195590,Collide,18.272,2016-06-10,Collide,5.5,493
9093,384798,Kill Command,36.39,2016-05-13,Kill Command,5.5,481
9094,32390,Palais royal !,5.582,2005-11-23,Royal Palace,5.5,243
9095,419700,Sandy Wexler,20.082,2017-04-14,Sandy Wexler,5.5,448
9096,26688,Sorority Row,10.339,2009-09-09,Sorority Row,5.5,466
9097,19173,Diario de una ninfómana,52.359,2008-10-17,Diary of a Nymphomaniac,5.5,243
9098,444902,Dirty Dancing,9.825,2017-05-24,Dirty Dancing,5.5,391
9099,258086,The Damned,6.516,2013-10-17,The Damned,5.5,211
9100,11045,Taxi,22.545,2004-10-06,Taxi,5.5,813
9101,9623,The Juror,10.436,1996-02-02,The Juror,5.5,289
9102,615177,Coffee & Kareem,10.438,2020-04-03,Coffee & Kareem,5.5,314
9103,277685,Unfriended,29.142,2015-04-17,Unfriended,5.5,2938
9104,368031,Unfriend,12.923,2016-01-07,Friend Request,5.5,1092
9105,782760,COVID-21: Lethal Virus,10.063,2021-01-01,COVID-21: Lethal Virus,5.5,222
9106,456740,Hellboy,52.829,2019-04-10,Hellboy,5.5,2764
9107,421792,Down a Dark Hall,12.79,2018-08-01,Down a Dark Hall,5.5,572
9108,10727,Darkness Falls,16.272,2003-01-24,Darkness Falls,5.5,455
9109,10163,The Lawnmower Man,11.565,1992-03-05,The Lawnmower Man,5.5,564
9110,523139,In the Tall Grass,17.585,2019-09-20,In the Tall Grass,5.5,1715
9111,345067,Torno indietro e cambio vita,5.674,2015-06-18,Torno indietro e cambio vita,5.5,274
9112,79371,Finalmente la felicità,5.146,2011-12-16,Finalmente la felicità,5.5,207
9113,70578,Trespass,13.969,2011-10-13,Trespass,5.5,975
9114,1250,Ghost Rider,52.809,2007-01-15,Ghost Rider,5.5,4910
9115,339547,Jeruzalem,10.871,2016-01-22,Jeruzalem,5.5,484
9116,23437,A Nightmare on Elm Street,35.628,2010-04-30,A Nightmare on Elm Street,5.5,2249
9117,22787,Whiteout,12.744,2009-09-09,Whiteout,5.5,587
9118,13160,Over Her Dead Body,7.314,2008-02-01,Over Her Dead Body,5.5,386
9119,13043,Camping,7.137,2006-04-26,Camping,5.5,759
9120,9904,The Wild,45.029,2006-03-06,The Wild,5.5,846
9121,43931,My Soul to Take,9.463,2010-10-08,My Soul to Take,5.5,421
9122,14239,Cool World,15.309,1992-07-10,Cool World,5.5,556
9123,73861,Srpski film,40.878,2010-06-16,A Serbian Film,5.5,1479
9124,458109,Spinning Man,13.252,2018-04-06,Spinning Man,5.5,333
9125,75198,Bienvenue à bord,7.126,2011-10-05,Welcome Aboard,5.5,457
9126,13572,Twisted,9.409,2004-02-27,Twisted,5.5,423
9127,14098,100 Feet,8.229,2008-07-22,100 Feet,5.5,235
9128,9651,Supergirl,15.361,1984-07-01,Supergirl,5.5,460
9129,7182,Venom,16.687,2005-09-16,Venom,5.5,259
9130,10438,Beethoven's 2nd,13.012,1993-12-14,Beethoven's 2nd,5.5,805
9131,10344,The Fly II,13.021,1989-02-10,The Fly II,5.5,473
9132,9513,Garfield: A Tail of Two Kitties,32.92,2006-06-15,Garfield: A Tail of Two Kitties,5.5,1764
9133,1927,Hulk,44.01,2003-06-19,Hulk,5.5,4826
9134,339988,The Circle,22.477,2017-04-27,The Circle,5.5,3895
9135,77234,The Numbers Station,13.916,2013-04-18,The Numbers Station,5.5,465
9136,9838,King Solomon's Mines,12.505,1985-11-22,King Solomon's Mines,5.5,315
9137,300665,Leatherface,33.25,2017-09-14,Leatherface,5.5,1013
9138,287948,The Transporter Refueled,48.083,2015-09-02,The Transporter Refueled,5.5,1273
9139,10878,Saving Silverman,11.197,2001-02-09,Saving Silverman,5.5,415
9140,75622,Rampart,9.667,2011-11-23,Rampart,5.5,285
9141,150117,I Give It a Year,14.58,2013-02-08,I Give It a Year,5.5,639
9142,79395,Ex - Amici come prima!,5.972,2011-10-07,Ex 2: Still Friends,5.5,244
9143,58444,Femmine contro maschi,6.831,2011-02-04,Women Vs Men,5.5,567
9144,50647,Wanderlust,16.574,2012-02-23,Wanderlust,5.5,1048
9145,7233,Rebound,10.233,2005-07-01,Rebound,5.5,275
9146,602211,Fatman,13.026,2020-10-19,Fatman,5.5,592
9147,255798,Burying the Ex,14.638,2014-09-04,Burying the Ex,5.5,383
9148,119698,The Dinosaur Project,65.115,2012-08-09,The Dinosaur Project,5.5,222
9149,9969,Deck the Halls,10.456,2006-11-22,Deck the Halls,5.5,489
9150,9776,Head of State,9.171,2003-03-28,Head of State,5.5,221
9151,248507,Supercondriaque,7.257,2014-02-26,Superchondriac,5.5,947
9152,210860,Mortdecai,25.65,2015-01-21,Mortdecai,5.5,2361
9153,486520,Le Doudou,5.861,2018-06-20,Looking for Teddy,5.5,212
9154,17350,Brice de Nice,6.251,2005-01-01,The Brice Man,5.5,1058
9155,13401,The Accidental Husband,9.111,2008-02-29,The Accidental Husband,5.5,476
9156,6519,The Dukes of Hazzard,15.009,2005-08-05,The Dukes of Hazzard,5.5,928
9157,8859,"Dude, Where's My Car?",12.674,2000-12-15,"Dude, Where's My Car?",5.5,1474
9158,5851,Showtime,9.828,2002-03-14,Showtime,5.5,794
9159,16300,Down to Earth,8.009,2001-02-16,Down to Earth,5.5,329
9160,9954,The Covenant,17.177,2006-09-08,The Covenant,5.5,835
9161,1975,The Grudge 2,25.781,2006-10-13,The Grudge 2,5.5,821
9162,437,Cube 2: Hypercube,14.488,2002-04-15,Cube 2: Hypercube,5.5,1132
9163,282035,The Mummy,35.797,2017-06-06,The Mummy,5.5,6184
9164,253310,Premature,9.273,2014-07-02,Premature,5.5,383
9165,419472,The Polka King,10.275,2017-01-22,The Polka King,5.5,229
9166,52124,Io & Marilyn,5.182,2009-12-17,Io & Marilyn,5.5,372
9167,10165,Fear and Desire,5.611,1953-04-01,Fear and Desire,5.5,370
9168,76649,Pompeii,16.377,2014-02-18,Pompeii,5.5,2848
9169,20737,Air Bud,10.117,1997-08-01,Air Bud,5.5,368
9170,19899,Couples Retreat,43.822,2009-09-19,Couples Retreat,5.5,1643
9171,12121,Made in America,8.492,1993-01-06,Made in America,5.5,286
9172,17047,Agent Cody Banks 2: Destination London,12.995,2004-03-12,Agent Cody Banks 2: Destination London,5.5,519
9173,14435,My Bloody Valentine,16.38,2009-01-16,My Bloody Valentine,5.5,915
9174,83,Open Water,17.891,2004-08-06,Open Water,5.5,875
9175,97430,The Man with the Iron Fists,14.437,2012-11-02,The Man with the Iron Fists,5.5,935
9176,18885,3 Ninjas Kick Back,11.058,1994-05-06,3 Ninjas Kick Back,5.5,232
9177,12171,The Deaths of Ian Stone,6.678,2007-12-05,The Deaths of Ian Stone,5.5,240
9178,11962,Joe's Apartment,9.283,1996-07-26,Joe's Apartment,5.5,263
9179,10802,Showgirls,18.448,1995-09-22,Showgirls,5.5,922
9180,10546,The Crow: City of Angels,12.279,1996-08-29,The Crow: City of Angels,5.5,400
9181,488113,Christmas Wedding Planner,11.467,2017-12-14,Christmas Wedding Planner,5.5,372
9182,362826,Wildling,17.552,2018-04-13,Wildling,5.5,284
9183,115283,A.C.O.D.,5.78,2013-10-03,A.C.O.D.,5.5,207
9184,4257,Scary Movie 4,66.197,2006-04-12,Scary Movie 4,5.5,2637
9185,612152,Secret Obsession,14.588,2019-07-18,Secret Obsession,5.5,940
9186,23023,Tooth Fairy,43.452,2010-01-14,Tooth Fairy,5.5,1706
9187,529784,L'Homme fidèle,4.971,2018-12-26,A Faithful Man,5.5,221
9188,459928,12 Feet Deep,10.964,2017-06-20,12 Feet Deep,5.5,362
9189,513083,Wine Country,11.397,2019-05-08,Wine Country,5.5,445
9190,313943,Revolt,16.891,2017-07-01,Revolt,5.5,285
9191,12499,Fathers' Day,9.338,1997-05-09,Fathers' Day,5.5,231
9192,9793,The Hills Have Eyes 2,29.502,2007-03-22,The Hills Have Eyes 2,5.5,1131
9193,9531,Superman III,18.224,1983-06-17,Superman III,5.5,1360
9194,19366,Josie and the Pussycats,7.721,2001-04-06,Josie and the Pussycats,5.5,240
9195,68737,Seventh Son,46.233,2014-12-12,Seventh Son,5.5,2196
9196,265016,Extraterrestrial,10.964,2014-10-17,Extraterrestrial,5.5,403
9197,364116,The Other Side of the Door,9.407,2016-02-25,The Other Side of the Door,5.5,703
9198,420245,Don't Knock Twice,13.683,2017-02-03,Don't Knock Twice,5.5,621
9199,77663,Killing Season,47.705,2013-07-12,Killing Season,5.5,831
9200,47327,Drive Angry,26.209,2011-02-24,Drive Angry,5.5,1523
9201,10012,Cursed,54.77,2005-02-25,Cursed,5.5,556
9202,50217,From Prada to Nada,7.939,2011-01-28,From Prada to Nada,5.5,282
9203,7227,Airport '77,10.427,1977-03-11,Airport '77,5.5,210
9204,222936,Aloha,15.771,2015-05-29,Aloha,5.5,1768
9205,22949,Old Dogs,24.308,2009-11-24,Old Dogs,5.5,599
9206,11817,Bulletproof Monk,18.854,2003-03-28,Bulletproof Monk,5.5,729
9207,613377,30 jours max,9.088,2020-10-14,30 Days Max,5.5,249
9208,10342,Teaching Mrs. Tingle,9.489,1999-08-11,Teaching Mrs. Tingle,5.5,273
9209,8275,American Pie Presents: The Naked Mile,64.728,2006-12-07,American Pie Presents: The Naked Mile,5.5,1689
9210,343173,The Rezort,5.796,2015-06-15,The Rezort,5.5,320
9211,340103,The Monster,12.971,2016-11-11,The Monster,5.5,467
9212,10481,102 Dalmatians,14.122,2000-10-07,102 Dalmatians,5.5,1130
9213,277355,Everly,31.369,2015-02-26,Everly,5.5,446
9214,19556,Miss March,26.308,2009-03-13,Miss March,5.5,286
9215,11812,The Sweetest Thing,10.625,2002-04-12,The Sweetest Thing,5.5,878
9216,9356,Look Who's Talking Too,12.896,1990-12-14,Look Who's Talking Too,5.5,1147
9217,182219,Les Profs,0.6,2013-04-17,Serial Teachers,5.5,1090
9218,17413,Incognito,5.04,2009-04-28,Incognito,5.5,212
9219,14175,Valiant,16.3,2005-03-25,Valiant,5.5,737
9220,10329,Congo,16.483,1995-06-09,Congo,5.5,690
9221,37931,MacGruber,9.029,2010-05-21,MacGruber,5.5,448
9222,9592,Open Water 2: Adrift,15.42,2006-07-10,Open Water 2: Adrift,5.5,566
9223,244566,Life After Beth,17.021,2014-08-15,Life After Beth,5.5,548
9224,13761,Pocahontas II: Journey to a New World,41.9,1998-08-04,Pocahontas II: Journey to a New World,5.5,1153
9225,10988,Diabolique,9.188,1996-03-22,Diabolique,5.5,221
9226,456750,"Game Over, Man!",12.974,2018-03-23,"Game Over, Man!",5.5,782
9227,29564,Smokin' Aces 2: Assassins' Ball,10.84,2010-01-19,Smokin' Aces 2: Assassins' Ball,5.5,213
9228,14913,Boogeyman 2,10.978,2007-10-20,Boogeyman 2,5.5,221
9229,14365,Killing Me Softly,11.998,2002-05-10,Killing Me Softly,5.5,234
9230,371865,Ma Loute,7.135,2016-05-13,Slack Bay,5.5,217
9231,262338,Good People,20.195,2014-08-12,Good People,5.5,395
9232,12597,Hellraiser: Inferno,14.867,2000-10-03,Hellraiser: Inferno,5.5,342
9233,2752,40 Days and 40 Nights,9.684,2002-03-01,40 Days and 40 Nights,5.5,930
9234,8274,American Pie Presents: Band Camp,39.978,2005-10-30,American Pie Presents: Band Camp,5.5,1757
9235,339530,Tremors 5: Bloodlines,24.092,2015-10-06,Tremors 5: Bloodlines,5.5,311
9236,9271,Virtuosity,10.19,1995-08-04,Virtuosity,5.5,423
9237,500904,A Vigilante,13.693,2019-03-29,A Vigilante,5.5,290
9238,43557,Merry Christmas,6.472,2001-12-21,Merry Christmas,5.5,243
9239,10587,Police Academy 4: Citizens on Patrol,19.396,1987-04-02,Police Academy 4: Citizens on Patrol,5.5,916
9240,11425,"Honey, We Shrunk Ourselves",14.092,1997-03-18,"Honey, We Shrunk Ourselves",5.5,540
9241,11950,Cannonball Run II,11.765,1984-06-29,Cannonball Run II,5.5,235
9242,291413,Within,10.001,2016-10-18,Within,5.5,231
9243,230179,Big Game,23.198,2014-09-05,Big Game,5.5,973
9244,54309,Notte prima degli esami - Oggi,6.344,2007-02-14,The Night Before the Exams Today,5.5,629
9245,12618,Random Hearts,9.223,1999-10-08,Random Hearts,5.5,261
9246,348537,Ocho apellidos catalanes,6.865,2015-11-20,Spanish Affair 2,5.5,349
9247,201088,Blackhat,45.895,2015-01-13,Blackhat,5.5,1716
9248,10281,Friday the 13th Part VII: The New Blood,33.095,1988-05-13,Friday the 13th Part VII: The New Blood,5.5,755
9249,341077,Tiger House,6.2,2015-08-24,Tiger House,5.4,236
9250,76617,Texas Chainsaw 3D,42.089,2013-01-03,Texas Chainsaw 3D,5.4,1298
9251,18162,Land of the Lost,23.577,2009-06-05,Land of the Lost,5.4,1061
9252,9616,The Order,10.958,2003-09-05,The Order,5.4,256
9253,413471,The Late Bloomer,11.344,2016-10-07,The Late Bloomer,5.4,298
9254,39346,Casper: A Spirited Beginning,11.704,1997-09-09,Casper: A Spirited Beginning,5.4,249
9255,11607,DeepStar Six,9.711,1989-01-13,DeepStar Six,5.4,202
9256,246403,Tusk,15.245,2014-09-19,Tusk,5.4,1041
9257,1977,The Grudge 3,21.251,2009-05-12,The Grudge 3,5.4,474
9258,399173,The Assignment,17.647,2016-06-08,The Assignment,5.4,395
9259,61012,Silent Hill: Revelation 3D,35.953,2012-10-10,Silent Hill: Revelation 3D,5.4,1301
9260,301846,Howl,13.534,2015-10-01,Howl,5.4,380
9261,24801,Cow Belles,8.222,2006-03-24,Cow Belles,5.4,211
9262,9471,Charlie's Angels: Full Throttle,25.155,2003-06-27,Charlie's Angels: Full Throttle,5.4,2569
9263,9067,Tank Girl,9.502,1995-03-31,Tank Girl,5.4,363
9264,563741,Amici come prima,6.018,2018-12-19,Amici come prima,5.4,223
9265,11335,Popeye,15.795,1980-12-12,Popeye,5.4,478
9266,7839,Wedding Daze,8.381,2006-09-09,Wedding Daze,5.4,225
9267,518880,Solo,9.162,2018-08-03,Solo,5.4,211
9268,84174,Bachelorette,29.081,2012-01-23,Bachelorette,5.4,1079
9269,252607,Fiston,5.291,2014-03-12,Junior,5.4,630
9270,58428,The Innkeepers,32.676,2011-08-18,The Innkeepers,5.4,514
9271,500919,211,15.582,2018-05-30,211,5.4,359
9272,375327,Submergence,7.548,2017-09-22,Submergence,5.4,241
9273,104755,The Lords of Salem,14.038,2012-09-10,The Lords of Salem,5.4,683
9274,63207,Intruders,8.886,2011-09-12,Intruders,5.4,410
9275,11237,Anacondas: The Hunt for the Blood Orchid,48.394,2004-08-26,Anacondas: The Hunt for the Blood Orchid,5.4,739
9276,254191,Honeymoon,7.074,2014-09-12,Honeymoon,5.4,495
9277,1735,The Mummy: Tomb of the Dragon Emperor,31.417,2008-07-01,The Mummy: Tomb of the Dragon Emperor,5.4,3724
9278,13767,The Santa Clause 3: The Escape Clause,13.397,2006-11-01,The Santa Clause 3: The Escape Clause,5.4,827
9279,530081,The Man Who Killed Hitler and Then the Bigfoot,10.306,2019-02-08,The Man Who Killed Hitler and Then the Bigfoot,5.4,328
9280,354282,The Osiris Child,33.974,2016-02-17,The Osiris Child,5.4,377
9281,16258,The Butterfly Effect 3: Revelations,13.305,2009-01-09,The Butterfly Effect 3: Revelations,5.4,450
9282,4551,Be Cool,9.63,2005-03-04,Be Cool,5.4,730
9283,624060,La grande classe,6.097,2019-08-30,Back to School,5.4,217
9284,340677,I.T.,13.323,2016-09-09,I.T.,5.4,522
9285,6933,One Missed Call,13.801,2008-01-04,One Missed Call,5.4,621
9286,867,Sliver,21.22,1993-05-21,Sliver,5.4,521
9287,811072,Dos / Two,179.989,2021-07-23,Two,5.4,253
9288,442064,Proud Mary,12.241,2018-01-12,Proud Mary,5.4,429
9289,10824,Candyman: Farewell to the Flesh,10.275,1995-03-17,Candyman: Farewell to the Flesh,5.4,262
9290,741998,Il legame,32.973,2020-10-02,The Binding,5.4,200
9291,450179,Problemos,6.067,2017-05-10,Problemos,5.4,308
9292,535581,The Dead Don't Die,17.156,2019-05-15,The Dead Don't Die,5.4,1963
9293,121856,Assassin's Creed,32.193,2016-12-21,Assassin's Creed,5.4,6847
9294,323674,6 Years,7.809,2015-08-18,6 Years,5.4,675
9295,9796,Turistas,9.612,2006-12-01,Turistas,5.4,662
9296,452832,Serenity,13.495,2019-01-24,Serenity,5.4,1302
9297,19918,Spread,22.525,2009-01-16,Spread,5.4,711
9298,10923,Agent Cody Banks,16.399,2003-03-14,Agent Cody Banks,5.4,914
9299,8944,What Just Happened,7.314,2008-10-17,What Just Happened,5.4,342
9300,9842,School for Scoundrels,8.41,2006-09-29,School for Scoundrels,5.4,278
9301,429238,Coin Heist,7.829,2017-01-06,Coin Heist,5.4,245
9302,19794,Labor Pains,11.598,2009-07-19,Labor Pains,5.4,364
9303,17918,Swamp Thing,15.303,1982-02-19,Swamp Thing,5.4,264
9304,447665,Kickboxer: Retaliation,25.101,2018-01-26,Kickboxer: Retaliation,5.4,233
9305,1499,Teenage Mutant Ninja Turtles III,13.873,1993-03-17,Teenage Mutant Ninja Turtles III,5.4,604
9306,80015,Hollywoo,5.27,2011-12-07,Hollywoo,5.4,534
9307,38317,Zookeeper,30.924,2011-07-06,Zookeeper,5.4,1372
9308,11249,Seed of Chucky,62.814,2004-11-11,Seed of Chucky,5.4,1200
9309,16991,Observe and Report,8.91,2009-04-10,Observe and Report,5.4,533
9310,82990,Paranormal Activity 4,26.002,2012-10-17,Paranormal Activity 4,5.4,1569
9311,9625,The Glimmer Man,11.636,1996-10-04,The Glimmer Man,5.4,302
9312,15709,De l'autre côté du lit,7.037,2009-01-07,Changing Sides,5.4,265
9313,97434,Gambit,12.663,2012-04-25,Gambit,5.4,549
9314,87368,17 filles,4.946,2011-06-13,17 Girls,5.4,279
9315,49950,The Roommate,11.279,2011-02-04,The Roommate,5.4,773
9316,14560,Paul Blart: Mall Cop,40.715,2009-01-15,Paul Blart: Mall Cop,5.4,2067
9317,531949,Father of the Year,10.494,2018-07-20,Father of the Year,5.4,400
9318,157375,The Lifeguard,10.404,2013-08-30,The Lifeguard,5.4,246
9319,10984,Valentine,12.229,2001-02-02,Valentine,5.4,424
9320,9827,Phantoms,9.669,1998-01-23,Phantoms,5.4,267
9321,453201,The 15:17 to Paris,17.313,2018-02-02,The 15:17 to Paris,5.4,1418
9322,76757,Jupiter Ascending,61.304,2015-02-04,Jupiter Ascending,5.4,5924
9323,11037,Iron Eagle,13.891,1986-01-17,Iron Eagle,5.4,222
9324,505063,Await Further Instructions,7.926,2018-08-26,Await Further Instructions,5.4,205
9325,3132,Bad Company,9.331,2002-06-07,Bad Company,5.4,598
9326,330947,Song to Song,10.943,2017-03-17,Song to Song,5.4,734
9327,203834,Jessabelle,14.124,2014-11-07,Jessabelle,5.4,668
9328,96936,The Bling Ring,13.457,2013-06-12,The Bling Ring,5.4,2753
9329,10160,A Nightmare on Elm Street: The Dream Child,17.798,1989-08-11,A Nightmare on Elm Street: The Dream Child,5.4,938
9330,11618,The Haunting,21.835,1999-07-23,The Haunting,5.4,1097
9331,10658,Howard the Duck,14.917,1986-08-01,Howard the Duck,5.4,785
9332,1641,Forces of Nature,10.651,1999-03-12,Forces of Nature,5.4,438
9333,253414,Rock the Kasbah,7.84,2015-10-22,Rock the Kasbah,5.4,275
9334,190847,The Last Days on Mars,10.349,2013-08-11,The Last Days on Mars,5.4,651
9335,401905,Fahrenheit 451,13.521,2018-05-12,Fahrenheit 451,5.4,695
9336,372411,Absolutely Fabulous: The Movie,8.649,2016-07-01,Absolutely Fabulous: The Movie,5.4,203
9337,23047,Season of the Witch,57.279,2011-01-07,Season of the Witch,5.4,2052
9338,11568,Blues Brothers 2000,12.076,1998-02-05,Blues Brothers 2000,5.4,533
9339,286873,Northmen: A Viking Saga,9.885,2014-10-23,Northmen: A Viking Saga,5.4,287
9340,19824,Van Wilder: Freshman Year,12.465,2009-06-02,Van Wilder: Freshman Year,5.4,268
9341,227348,Paranormal Activity: The Marked Ones,50.757,2014-01-01,Paranormal Activity: The Marked Ones,5.4,1194
9342,7840,"10,000 BC",22.956,2008-02-22,"10,000 BC",5.4,2474
9343,9456,The Crow: Salvation,14.729,2000-10-31,The Crow: Salvation,5.4,247
9344,8427,I Spy,14.478,2002-10-31,I Spy,5.4,787
9345,481762,"Neuilly sa mère, sa mère !",4.932,2018-08-08,"Neuilly sa mère, sa mère !",5.4,293
9346,43593,Piranha 3D,57.053,2010-08-20,Piranha 3D,5.4,1768
9347,24150,Halloween II,24.381,2009-08-28,Halloween II,5.4,1077
9348,10007,See No Evil,19.422,2006-05-19,See No Evil,5.4,506
9349,6589,Underdog,15.901,2007-08-03,Underdog,5.4,570
9350,333386,The Duel,11.38,2016-06-24,The Duel,5.4,279
9351,43074,Ghostbusters,51.427,2016-07-14,Ghostbusters,5.4,5522
9352,520360,King of Thieves,9.96,2018-09-04,King of Thieves,5.4,331
9353,127493,Stolen,25.648,2012-09-06,Stolen,5.4,839
9354,337874,Goat,7.009,2016-09-23,Goat,5.4,224
9355,11469,Black Knight,12.992,2001-11-21,Black Knight,5.4,908
9356,560391,Downhill,8.949,2020-02-06,Downhill,5.4,210
9357,300803,Dragonheart 3: The Sorcerer's Curse,37.67,2015-02-24,Dragonheart 3: The Sorcerer's Curse,5.4,202
9358,239573,Unfinished Business,13.279,2015-03-05,Unfinished Business,5.4,684
9359,203835,Amityville: The Awakening,13.315,2017-07-20,Amityville: The Awakening,5.4,883
